599.516113,413.141968,6
621.612915,413.141968,6
643.709717,413.141968,6
665.806458,413.141968,6
687.903259,413.141968,6
533.225830,435.238708,6
555.322632,435.238708,6
577.419373,435.238708,6
599.516174,435.238708,6
621.612976,435.238708,6
643.709717,435.238708,6
665.806519,435.238708,6
687.903259,435.238708,6
687.903259,457.335510,6
687.903259,479.432312,6
665.806458,457.335510,6
665.806458,479.432312,6
489.032288,457.335510,6
511.129089,457.335510,6
533.225830,457.335510,6
555.322632,457.335510,6
577.419434,457.335510,6
599.516174,457.335510,6
621.612976,457.335510,6
643.709717,457.335510,6
643.709717,479.432251,6
621.612915,479.432251,6
444.838745,479.432251,6
466.935516,479.432251,6
489.032288,479.432251,6
511.129059,479.432251,6
533.225830,479.432251,6
555.322632,479.432251,6
577.419373,479.432251,6
599.516174,479.432251,6
25.000000,501.529053,6
25.000000,523.625854,6
25.000000,545.722595,6
25.000000,567.819397,6
25.000000,589.916138,6
25.000000,612.012939,6
25.000000,634.109741,6
25.000000,656.206482,6
25.000000,678.303284,6
47.096771,501.529053,6
47.096771,523.625854,6
47.096771,545.722595,6
47.096771,567.819397,6
47.096771,589.916138,6
47.096771,612.012939,6
47.096771,634.109741,6
47.096771,656.206482,6
47.096771,678.303284,6
69.193550,501.529053,6
69.193550,523.625854,6
69.193550,545.722595,6
69.193550,567.819397,6
69.193550,589.916138,6
69.193550,612.012939,6
69.193550,634.109741,6
69.193550,656.206482,6
69.193550,678.303284,6
91.290329,501.529053,6
91.290329,523.625854,6
91.290329,545.722595,6
91.290329,567.819397,6
91.290329,589.916138,6
91.290329,612.012939,6
91.290329,634.109741,6
91.290329,656.206482,6
91.290329,678.303284,6
113.387100,501.529053,6
113.387100,523.625854,6
113.387100,545.722595,6
113.387100,567.819397,6
113.387100,589.916138,6
113.387100,612.012939,6
113.387100,634.109741,6
113.387100,656.206482,6
113.387100,678.303284,6
135.483871,501.529053,6
135.483871,523.625854,6
135.483871,545.722595,6
135.483871,589.916138,6
135.483871,612.012939,6
135.483871,634.109741,6
135.483871,656.206482,6
135.483871,678.303284,6
157.580643,501.529053,6
157.580643,523.625854,6
157.580643,545.722595,6
157.580643,567.819397,6
157.580643,589.916138,6
157.580643,612.012939,6
157.580643,634.109741,6
157.580643,656.206482,6
157.580643,678.303284,6
179.677414,501.529053,6
179.677414,523.625854,6
179.677414,545.722595,6
179.677414,567.819397,6
179.677414,589.916138,6
179.677414,612.012939,6
179.677414,634.109741,6
179.677414,656.206482,6
179.677414,678.303284,6
201.774185,501.529053,6
201.774185,523.625854,6
201.774185,545.722595,6
201.774185,567.819397,6
201.774185,589.916138,6
201.774185,612.012939,6
201.774185,634.109741,6
201.774185,656.206482,6
201.774185,678.303284,6
223.870972,501.529053,6
223.870972,523.625854,6
223.870972,545.722595,6
223.870972,567.819397,6
223.870972,589.916138,6
223.870972,612.012939,6
223.870972,634.109741,6
223.870972,656.206482,6
223.870972,678.303284,6
245.967743,501.529053,6
245.967743,523.625854,6
245.967743,545.722595,6
245.967743,567.819397,6
245.967743,589.916138,6
245.967743,612.012939,6
245.967743,634.109741,6
245.967743,656.206482,6
245.967743,678.303284,6
268.064514,501.529053,6
268.064514,523.625854,6
268.064514,545.722595,6
268.064514,567.819397,6
268.064514,589.916138,6
268.064514,612.012939,6
268.064514,634.109741,6
268.064514,656.206482,6
268.064514,678.303284,6
290.161285,501.529053,6
290.161285,523.625854,6
290.161285,545.722595,6
290.161285,567.819397,6
290.161285,589.916138,6
290.161285,612.012939,6
290.161285,634.109741,6
290.161285,656.206482,6
290.161285,678.303284,6
312.258057,501.529053,6
312.258057,523.625854,6
312.258057,545.722595,6
312.258057,567.819397,6
312.258057,589.916138,6
312.258057,612.012939,6
312.258057,634.109741,6
312.258057,656.206482,6
312.258057,678.303284,6
334.354858,501.529053,6
334.354858,523.625854,6
334.354858,545.722595,6
334.354858,567.819397,6
334.354858,589.916138,6
334.354858,634.109741,6
334.354858,656.206482,6
334.354858,678.303284,6
356.451599,501.529053,6
378.548401,501.529053,6
400.645172,501.529053,6
422.741943,501.529053,6
444.838745,501.529053,6
466.935547,501.529053,6
489.032288,501.529053,6
511.129089,501.529053,6
533.225830,501.529053,6
555.322632,501.529053,6
599.516113,501.529053,6
621.612854,501.529053,6
643.709656,501.529053,6
665.806396,501.529053,6
687.903198,501.529053,6
665.806519,523.625793,6
665.806519,545.722595,6
665.806519,567.819336,6
665.806519,589.916138,6
665.806519,612.012878,6
665.806519,634.109680,6
665.806519,656.206482,6
665.806519,678.303223,6
687.903259,523.625793,6
687.903259,545.722595,6
687.903259,567.819336,6
687.903259,589.916138,6
687.903259,612.012878,6
687.903259,634.109680,6
687.903259,656.206482,6
687.903259,678.303223,6
643.709717,523.625793,6
643.709717,545.722595,6
643.709717,567.819336,6
643.709717,589.916138,6
643.709717,612.012878,6
643.709717,634.109680,6
643.709717,656.206482,6
643.709717,678.303223,6
599.516174,523.625793,6
599.516174,545.722595,6
599.516174,567.819336,6
599.516174,589.916138,6
599.516174,612.012878,6
599.516174,634.109680,6
599.516174,656.206482,6
599.516174,678.303223,6
621.612915,523.625793,6
621.612915,545.722595,6
621.612915,567.819336,6
621.612915,612.012878,6
621.612915,634.109680,6
621.612915,656.206482,6
621.612915,678.303223,6
356.451599,523.625793,6
356.451599,545.722595,6
356.451599,567.819336,6
356.451599,589.916138,6
356.451599,612.012878,6
356.451599,634.109680,6
356.451599,656.206482,6
356.451599,678.303223,6
378.548401,523.625793,6
378.548401,545.722595,6
378.548401,567.819336,6
378.548401,589.916138,6
378.548401,612.012878,6
378.548401,634.109680,6
378.548401,656.206482,6
378.548401,678.303223,6
400.645203,523.625793,6
400.645203,545.722595,6
400.645203,567.819336,6
400.645203,589.916138,6
400.645203,612.012878,6
400.645203,634.109680,6
400.645203,656.206482,6
400.645203,678.303223,6
422.741943,523.625793,6
422.741943,545.722595,6
422.741943,567.819336,6
422.741943,589.916138,6
422.741943,612.012878,6
422.741943,634.109680,6
422.741943,656.206482,6
422.741943,678.303223,6
444.838745,523.625793,6
444.838745,545.722595,6
444.838745,567.819336,6
444.838745,589.916138,6
444.838745,612.012878,6
444.838745,634.109680,6
444.838745,656.206482,6
444.838745,678.303223,6
466.935516,523.625793,6
466.935516,545.722595,6
466.935516,567.819336,6
466.935516,589.916138,6
466.935516,612.012878,6
466.935516,656.206482,6
466.935516,678.303223,6
489.032288,523.625793,6
489.032288,545.722595,6
489.032288,567.819336,6
489.032288,589.916138,6
489.032288,612.012878,6
489.032288,634.109680,6
489.032288,656.206482,6
489.032288,678.303223,6
511.129059,523.625793,6
511.129059,545.722595,6
511.129059,567.819336,6
511.129059,589.916138,6
511.129059,612.012878,6
511.129059,634.109680,6
511.129059,656.206482,6
511.129059,678.303223,6
533.225830,523.625793,6
533.225830,545.722595,6
533.225830,567.819336,6
533.225830,589.916138,6
533.225830,612.012878,6
533.225830,634.109680,6
533.225830,656.206482,6
533.225830,678.303223,6
555.322632,523.625793,6
555.322632,545.722595,6
555.322632,567.819336,6
555.322632,589.916138,6
555.322632,612.012878,6
555.322632,634.109680,6
555.322632,656.206482,6
555.322632,678.303223,6
577.419373,523.625793,6
577.419373,545.722595,6
577.419373,567.819336,6
577.419373,589.916138,6
577.419373,612.012878,6
577.419373,634.109680,6
577.419373,656.206482,6
577.419373,678.303223,6
135.483871,567.819397,4
466.935486,634.109680,4
577.419373,501.529053,4
621.612915,589.916138,4
334.354858,612.012939,4
687.903259,280.561310,1
687.903259,302.658081,1
687.903259,324.754852,1
687.903259,346.851624,1
687.903259,368.948425,1
643.709717,280.561310,1
643.709717,302.658081,1
643.709717,324.754852,1
643.709717,346.851624,1
643.709717,368.948425,1
665.806458,302.658081,1
665.806458,324.754852,1
665.806458,346.851624,1
665.806458,368.948425,1
621.612915,280.561310,1
621.612915,302.658081,1
621.612915,324.754852,1
621.612915,346.851624,1
621.612915,368.948425,1
577.419373,214.270981,1
599.516174,280.561310,1
599.516174,302.658081,1
599.516174,324.754852,1
599.516174,346.851624,1
599.516174,368.948425,1
577.419373,236.367752,1
577.419373,258.464539,1
577.419373,280.561310,1
577.419373,302.658081,1
577.419373,324.754852,1
577.419373,346.851624,1
577.419373,368.948395,1
577.419373,391.045166,1
555.322571,258.464539,1
555.322571,280.561310,1
555.322571,302.658081,1
555.322571,324.754852,1
555.322571,346.851624,1
555.322571,368.948395,1
555.322571,391.045166,1
533.225830,258.464539,1
533.225830,280.561310,1
533.225830,324.754852,1
533.225830,346.851624,1
533.225830,368.948395,1
533.225830,391.045166,1
511.129028,280.561279,1
511.129028,302.658081,1
511.129028,324.754852,1
511.129028,346.851624,1
511.129028,368.948395,1
511.129028,391.045166,1
511.129028,413.141968,1
489.032288,302.658081,1
489.032288,324.754852,1
489.032288,346.851624,1
489.032288,368.948395,1
489.032288,391.045166,1
489.032288,413.141968,1
466.935486,302.658081,1
466.935486,324.754852,1
466.935486,346.851624,1
466.935486,368.948395,1
466.935486,391.045166,1
466.935486,413.141937,1
466.935486,435.238708,1
444.838745,302.658081,1
444.838745,324.754852,1
444.838745,346.851624,1
444.838745,368.948395,1
444.838745,391.045166,1
444.838745,413.141937,1
444.838745,435.238708,1
422.741943,324.754822,1
422.741943,368.948395,1
422.741943,391.045166,1
422.741943,413.141937,1
422.741943,435.238708,1
422.741943,457.335510,1
400.645203,324.754822,1
400.645203,346.851624,1
400.645203,368.948395,1
400.645203,391.045166,1
400.645203,413.141937,1
400.645203,435.238708,1
400.645203,457.335510,1
378.548401,346.851624,1
378.548401,368.948395,1
378.548401,391.045166,1
378.548401,413.141937,1
378.548401,435.238708,1
378.548401,457.335510,1
356.451599,346.851624,1
356.451599,368.948395,1
356.451599,391.045166,1
356.451599,435.238708,1
356.451599,457.335510,1
334.354858,346.851624,1
334.354858,368.948395,1
334.354858,391.045166,1
334.354858,413.141937,1
334.354858,435.238708,1
334.354858,457.335510,1
312.258057,346.851624,1
312.258057,368.948395,1
312.258057,391.045166,1
312.258057,413.141937,1
312.258057,435.238708,1
312.258057,457.335510,1
290.161316,346.851624,1
290.161316,368.948395,1
290.161316,391.045166,1
290.161316,413.141937,1
290.161316,435.238708,1
290.161316,457.335510,1
245.967758,346.851624,1
245.967758,368.948395,1
245.967758,391.045166,1
245.967758,413.141937,1
245.967758,435.238708,1
245.967758,457.335510,1
268.064514,346.851624,1
268.064514,368.948395,1
268.064514,391.045166,1
268.064514,413.141937,1
268.064514,435.238708,1
268.064514,457.335510,1
223.870972,346.851624,1
223.870972,368.948395,1
223.870972,391.045166,1
223.870972,413.141937,1
223.870972,435.238708,1
223.870972,457.335510,1
201.774200,346.851624,1
201.774200,368.948395,1
201.774200,391.045166,1
201.774200,413.141937,1
201.774200,435.238708,1
179.677429,346.851624,1
179.677429,391.045166,1
179.677429,413.141937,1
179.677429,435.238708,1
179.677429,457.335510,1
157.580658,346.851624,1
157.580658,368.948395,1
157.580658,391.045166,1
157.580658,413.141937,1
157.580658,435.238708,1
157.580658,457.335510,1
25.000000,457.335510,1
47.096775,457.335510,1
69.193550,457.335510,1
91.290329,457.335510,1
113.387100,457.335510,1
135.483871,457.335510,1
25.000000,435.238708,1
47.096775,435.238708,1
69.193550,435.238708,1
91.290329,435.238708,1
113.387100,435.238708,1
135.483871,435.238708,1
25.000000,391.045166,1
25.000000,413.141968,1
47.096775,391.045166,1
47.096775,413.141968,1
69.193550,391.045166,1
69.193550,413.141968,1
91.290329,391.045166,1
91.290329,413.141968,1
113.387100,391.045166,1
113.387100,413.141968,1
135.483871,391.045166,1
135.483871,413.141968,1
25.000000,346.851624,1
25.000000,368.948425,1
47.096775,346.851624,1
47.096775,368.948425,1
69.193550,368.948425,1
91.290329,346.851624,1
91.290329,368.948425,1
113.387100,346.851624,1
113.387100,368.948425,1
135.483871,346.851624,1
135.483871,368.948425,1
577.419373,125.883881,1
577.419373,147.980652,1
577.419373,170.077423,1
577.419373,192.174194,1
555.322571,125.883881,1
555.322571,147.980652,1
555.322571,170.077423,1
555.322571,192.174194,1
555.322571,214.270981,1
555.322571,236.367752,1
533.225830,125.883881,1
533.225830,147.980652,1
533.225830,170.077423,1
533.225830,192.174194,1
533.225830,214.270981,1
533.225830,236.367752,1
511.129028,125.883873,1
511.129028,147.980652,1
511.129028,170.077423,1
511.129028,192.174194,1
511.129028,214.270966,1
511.129028,236.367752,1
511.129028,258.464539,1
444.838715,147.980652,1
444.838715,170.077423,1
444.838715,192.174194,1
444.838715,214.270966,1
444.838715,236.367737,1
444.838715,258.464539,1
444.838715,280.561279,1
466.935486,125.883865,1
466.935486,147.980652,1
466.935486,170.077423,1
466.935486,192.174194,1
466.935486,214.270966,1
466.935486,236.367737,1
466.935486,258.464539,1
466.935486,280.561279,1
489.032288,125.883865,1
489.032288,147.980652,1
489.032288,170.077423,1
489.032288,214.270966,1
489.032288,236.367737,1
489.032288,258.464539,1
489.032288,280.561279,1
400.645203,170.077423,1
400.645203,192.174210,1
400.645203,214.270981,1
400.645203,236.367752,1
400.645203,258.464539,1
400.645203,280.561310,1
400.645203,302.658081,1
422.741943,147.980652,1
422.741943,170.077423,1
422.741943,192.174210,1
422.741943,214.270981,1
422.741943,258.464539,1
422.741943,280.561310,1
422.741943,302.658081,1
378.548401,170.077423,1
378.548401,192.174194,1
378.548401,214.270981,1
378.548401,236.367752,1
378.548401,258.464539,1
378.548401,280.561310,1
378.548401,302.658081,1
378.548401,324.754852,1
290.161285,214.270981,1
290.161285,236.367752,1
290.161285,258.464539,1
290.161285,280.561310,1
290.161285,302.658081,1
290.161285,324.754852,1
312.258057,214.270981,1
312.258057,236.367752,1
312.258057,258.464539,1
312.258057,302.658081,1
312.258057,324.754852,1
334.354858,192.174194,1
334.354858,214.270981,1
334.354858,236.367752,1
334.354858,258.464539,1
334.354858,280.561310,1
334.354858,302.658081,1
334.354858,324.754852,1
356.451599,192.174194,1
356.451599,214.270981,1
356.451599,236.367752,1
356.451599,258.464539,1
356.451599,280.561310,1
356.451599,302.658081,1
356.451599,324.754852,1
245.967758,236.367752,1
245.967758,258.464539,1
245.967758,280.561310,1
245.967758,302.658081,1
245.967758,324.754852,1
268.064514,236.367752,1
268.064514,258.464539,1
268.064514,280.561310,1
268.064514,302.658081,1
268.064514,324.754852,1
223.870972,236.367752,1
223.870972,258.464539,1
223.870972,280.561310,1
223.870972,302.658081,1
223.870972,324.754852,1
25.000000,324.754852,1
47.096771,324.754852,1
69.193550,324.754852,1
91.290329,324.754852,1
113.387100,324.754852,1
135.483871,324.754852,1
157.580658,302.658081,1
157.580658,324.754852,1
179.677429,302.658081,1
179.677429,324.754852,1
201.774200,302.658081,1
201.774200,324.754852,1
179.677429,280.561279,1
201.774200,258.464539,1
201.774200,280.561279,1
489.032288,103.787102,1
511.129059,81.690331,1
511.129059,103.787102,1
533.225830,59.593552,1
533.225830,81.690331,1
533.225830,103.787102,1
555.322571,59.593552,1
555.322571,81.690331,1
555.322571,103.787102,1
577.419373,59.593552,1
577.419373,81.690331,1
599.516113,15.400002,1
621.612854,15.400002,1
643.709656,15.400002,1
665.806396,15.400002,1
687.903198,15.400002,1
599.516113,37.496773,1
621.612854,37.496773,1
643.709656,37.496773,1
665.806396,37.496773,1
687.903198,37.496773,1
599.516113,59.593552,1
621.612854,59.593552,1
643.709656,59.593552,1
665.806396,59.593552,1
687.903198,59.593552,1
599.516113,81.690323,1
599.516113,103.787094,1
599.516113,125.883873,1
599.516113,147.980652,1
599.516113,170.077423,1
599.516113,192.174194,1
599.516113,214.270966,1
599.516113,236.367752,1
599.516113,258.464539,1
621.612854,81.690323,1
621.612854,103.787094,1
621.612854,125.883873,1
621.612854,147.980652,1
621.612854,170.077423,1
621.612854,192.174194,1
621.612854,214.270966,1
621.612854,236.367752,1
621.612854,258.464539,1
643.709656,81.690323,1
643.709656,103.787094,1
643.709656,125.883873,1
643.709656,147.980652,1
643.709656,170.077423,1
643.709656,214.270966,1
643.709656,236.367752,1
643.709656,258.464539,1
665.806396,103.787094,1
665.806396,125.883873,1
665.806396,147.980652,1
665.806396,170.077423,1
665.806396,192.174194,1
665.806396,214.270966,1
665.806396,236.367752,1
665.806396,258.464539,1
687.903198,81.690323,1
687.903198,103.787094,1
687.903198,125.883873,1
687.903198,147.980652,1
687.903198,170.077423,1
687.903198,192.174194,1
687.903198,214.270966,1
687.903198,236.367752,1
687.903198,258.464539,1
25.000000,81.690323,8
25.000000,103.787102,8
69.193558,59.593552,8
135.483871,37.496777,8
157.580643,37.496777,8
179.677414,37.496777,8
201.774216,37.496777,8
223.870987,37.496777,8
245.967758,15.400001,8
245.967758,37.496777,8
268.064514,15.400001,8
268.064514,37.496777,8
268.064514,59.593552,8
290.161316,37.496777,8
312.258087,37.496777,8
334.354858,15.400001,8
577.419373,15.400002,5
577.419373,37.496777,5
555.322632,15.400002,5
555.322632,37.496777,5
511.129059,15.400002,5
533.225830,15.400002,5
533.225830,37.496777,5
511.129059,37.496777,5
511.129059,59.593552,5
489.032288,37.496777,5
489.032288,59.593548,5
489.032288,81.690323,5
466.935486,59.593548,5
466.935486,81.690323,5
466.935486,103.787102,5
444.838715,81.690323,5
444.838715,103.787094,5
444.838715,125.883873,5
422.741943,103.787094,5
422.741943,125.883873,5
400.645172,125.883881,5
400.645172,147.980652,5
378.548401,125.883881,5
378.548401,147.980652,5
356.451630,147.980652,5
356.451630,170.077423,5
334.354858,147.980652,5
334.354858,170.077423,5
312.258087,170.077423,5
312.258087,192.174194,5
268.064545,170.077423,5
290.161316,170.077423,5
290.161316,192.174194,5
268.064514,192.174210,5
268.064514,214.270981,5
245.967743,192.174210,5
245.967743,214.270981,5
223.870972,192.174210,5
223.870972,214.270981,5
179.677429,192.174210,5
201.774200,192.174210,5
201.774200,214.270981,5
201.774200,236.367752,5
157.580658,214.270981,5
179.677429,214.270981,5
179.677429,236.367767,5
179.677429,258.464539,5
